Course/exam,TermCD,SchoolYear,CourseSchoolDBN,Table,CourseTitle,Mark,Mark,NumericEquivalent,Credits,CreditEarned,CreditEarned,Term Average Display,Credits Total,Credit Earned Total,Credits Average,StudentID,Credits Total,Credit Earned Total,Cumulative Term Average1,Credits Average
Course,2,2018,30Q258,HGS43,GLOBAL STUDIES 10 1 ,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HGS44,GLOBAL STUDIES 10 2 ,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MGS22,GEOMETRY 2 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PPS84,PHYS ED,84, ,84,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RVS22T,Engineering in the W,76, ,76,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SWS22QC,Environmental Scienc,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SWS22QLC,Environmental Scienc,P,*,,0,0,0,67.92857143,7,7,7,,,,,
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,55, ,55,0.5,0,0,,,,,,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,55, ,55,1,0,0,,,,,,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,55, ,55,1,0,0,,,,,,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,98, ,98,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RVS21T,Engineering in the W,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SWS21QC,Environmental Scienc,67, ,67,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SWS21QLC,Environmental Scienc,P,*,,0,0,0,64.07142857,7,4.5,7,,,,,
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,74, ,74,1,0,1,,,,,,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,74, ,74,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MES43,CC ALGEBRA 3 OF 4,66, ,66,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MES44,CC ALGEBRA 4 OF 4,66, ,66,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,55, ,55,0.5,0,0,,,,,,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,90, ,90,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,SLS22,LIVING ENV 2 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,98, ,98,0,0,0,,,,,,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,66, ,66,1,0,1,69.78571429,7,6.5,7,,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MES41,CC ALGEBRA 1 OF 4,65, ,65,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MES42,CC ALGEBRA 2 OF 4,65, ,65,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,77, ,77,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,88, ,88,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,SLS21,LIVING ENV 1 OF 2,75, ,75,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,99, ,99,0,0,0,,,,,,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,67, ,67,1,0,1,70.64285714,7,7,7,,,,,
Exam  ,1,2019,30Q258,EXRCR ,CC ELA REG JAN,85, ,85,0,0,0,,0,0,0,,,,,
Exam  ,7,2018,30Q502,MXRKG ,CC GEOMETRY REG AUG,66,*,66,0,0,0,,0,0,0,,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,64,*,64,0,0,0,,0,0,0,,,,,
Exam  ,1,2018,30Q258,SXRKR ,LIVENVIR R JAN,73,*,73,0,0,0,,0,0,0,,,,,
Exam  ,7,2017,30Q575,MXRCG ,CC ALGEBRA I REG AUG,69, ,69,0,0,0,,0,0,0,215902784,38,35,68.56756757,37
Course,1,2019,30Q258,EES81,ENGLISH 9 1 OF 2,82, ,82,1,7,1,,,,,,,,,
Course,1,2019,30Q258,EES82,ENGLISH 9 2 OF 2,82, ,82,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES41,CC ALGEBRA 1 OF 4,74, ,74,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES42,CC ALGEBRA 2 OF 4,74, ,74,1,7,1,,,,,,,,,
Course,1,2019,30Q258,PHS21,HEALTH 1 of 2,86, ,86,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,PPS81,PHYS ED,94, ,94,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,SLS21,LIVING ENV 1 OF 2,88, ,88,1,7,1,,,,,,,,,
Course,1,2019,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,7,0,,,,,,,,,
Course,1,2019,30Q258,SQS21T,ENGINEERING FOUNDATI,89, ,89,1,7,1,82.71428571,7,7,7,217856194,7,7,82.71428571,7
Course,1,2019,30Q258,EES87X,AP English Language ,92, ,92,1,39.5,1,,,,,,,,,
Course,1,2019,30Q258,FSS61QA,Heritage Spanish 1,92, ,92,1,39.5,1,,,,,,,,,
Course,1,2019,30Q258,HUS21X,AP US History,87, ,87,1,39.5,1,,,,,,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,93, ,93,1,39.5,1,,,,,,,,,
Course,1,2019,30Q258,MQS11U**,MAT 115 - College Al,B, ,85,1,39.5,1,,,,,,,,,
Course,1,2019,30Q258,PPS85,PHYS ED,99, ,99,0.5,39.5,0.5,,,,,,,,,
Course,1,2019,30Q258,RQS41T,Technology & Sustain,91, ,91,0.5,39.5,0.5,,,,,,,,,
Course,1,2019,30Q258,SPS21,PHYSICS  1 OF 2,98, ,98,1,39.5,1,,,,,,,,,
Course,1,2019,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,39.5,0,92.92857143,7,7,7,,,,,
Course,2,2018,30Q258,AUS22,Digital Art 2 of 2,94, ,94,0.5,39.5,0.5,,,,,,,,,
Course,2,2018,30Q258,EES86,ENGLISH 11 2 OF 2,88, ,88,1,39.5,1,,,,,,,,,
Course,2,2018,30Q258,HBS11U**,HUP 102 Critical Thi,C+, ,78,0.5,39.5,0.5,,,,,,,,,
Course,2,2018,30Q258,HGS43,GLOBAL STUDIES 10 1 ,93, ,93,1,39.5,1,,,,,,,,,
Course,2,2018,30Q258,HGS44,GLOBAL STUDIES 10 2 ,93, ,93,1,39.5,1,,,,,,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,81, ,81,1,39.5,1,,,,,,,,,
Course,2,2018,30Q258,PPS84,PHYS ED,100, ,100,0.5,39.5,0.5,,,,,,,,,
Course,2,2018,30Q258,RVS22T,Engineering in the W,97, ,97,1,39.5,1,,,,,,,,,
Course,2,2018,30Q258,SCS22,CHEMISTRY 2 OF 2,94, ,94,1,39.5,1,,,,,,,,,
Course,2,2018,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,39.5,0,91.45333333,7.5,7.5,7.5,,,,,
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,93, ,93,0.5,39.5,0.5,,,,,,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,90, ,90,1,39.5,1,,,,,,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,90, ,90,1,39.5,1,,,,,,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,90, ,90,1,39.5,1,,,,,,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,98, ,98,1,39.5,1,,,,,,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,100, ,100,0.5,39.5,0.5,,,,,,,,,
Course,1,2018,30Q258,RVS21T,Engineering in the W,95, ,95,1,39.5,1,,,,,,,,,
Course,1,2018,30Q258,SCS21,CHEMISTRY 1 OF 2,98, ,98,1,39.5,1,,,,,,,,,
Course,1,2018,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,39.5,0,93.92857143,7,7,7,,,,,
Course,2,2017,30Q258,ANS21,STUDIO ART I,95, ,95,1,39.5,1,,,,,,,,,
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,92, ,92,1,39.5,1,,,,,,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,92, ,92,1,39.5,1,,,,,,,,,
Course,2,2017,30Q258,MEW11,TRANSFER INT ALGEBRA,CR,*,,2,39.5,2,,,,,,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,92, ,92,1,39.5,1,,,,,,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,95, ,95,0.5,39.5,0.5,,,,,,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,95, ,95,0.5,39.5,0.5,,,,,,,,,
Course,2,2017,30Q258,SES22,EARTH SCIENCE 2 OF 2,94, ,94,1,39.5,1,,,,,,,,,
Course,2,2017,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,39.5,0,,,,,,,,,
Course,2,2017,30Q258,SLW11,TRANSFER LIVING ENV ,CR,*,,2,39.5,2,,,,,,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,92, ,92,1,39.5,1,93.14285714,11,11,7,,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,91, ,91,1,39.5,1,,,,,,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,91, ,91,1,39.5,1,,,,,,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,92, ,92,1,39.5,1,,,,,,,,,
Course,1,2017,30Q258,MQS21QA,Topics in Discrete M,93, ,93,1,39.5,1,,,,,,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,92, ,92,0.5,39.5,0.5,,,,,,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,95, ,95,0.5,39.5,0.5,,,,,,,,,
Course,1,2017,30Q258,SES21,EARTH SCIENCE 1 OF 2,93, ,93,1,39.5,1,,,,,,,,,
Course,1,2017,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,39.5,0,,,,,,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,92, ,92,1,39.5,1,92.21428571,7,7,7,,,,,
Exam  ,2,2018,30Q258,EXRCE ,CC ELA REG JUN,92,*,92,0,39.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,85,*,85,0,39.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,81, ,81,0,39.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRXE ,CHEMISTRY R JUNE,79,*,79,0,39.5,0,,0,0,0,,,,,
Exam  ,2,2017,30Q258,MXRKE ,CC GEOMETRY REG JUN,78, ,78,0,39.5,0,,,,,,,,,
Exam  ,2,2017,30Q258,SXRUE ,PHSET ES R JUN,92, ,92,0,39.5,0,,0,0,0,,,,,
Exam  ,2,2016,84Q321,MXRCE ,CC ALGEBRA I REG JUN,80, ,80,0,39.5,0,,,,,,,,,
Exam  ,2,2016,84Q321,SXRKE ,LIVENVIR R,93, ,93,0,39.5,0,,0,0,0,235293644,39.5,39.5,92.71549296,35.5
Course,1,2019,30Q258,AJS21,Photography 1 of 2,74, ,74,1,0,1,,,,,,,,,
Course,1,2019,30Q258,EWS11UA,ENG 101 - Compositio,C+, ,78,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HES11,ECONOMICS,68, ,68,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,65, ,65,1,0,1,,,,,,,,,
Course,1,2019,30Q258,PPS87,PHYS ED,85, ,85,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,RQS43T,Technology & Sustain,65, ,65,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,SPS21,PHYSICS  1 OF 2,71, ,71,1,0,1,,,,,,,,,
Course,1,2019,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,0,0,,,,,,,,,
Course,1,2019,30Q258,SQS21QA,Advanced Engineering,65, ,65,1,0,1,70.85714286,7,7,7,,,,,
Course,7,2018,30Q502,MRF22,Algebra 2/Trig Term ,80, ,80,1,0,1,80,1,1,1,,,,,
Course,2,2018,30Q258,ANS22,STUDIO ART II 2 of 2,68, ,68,1,0,1,,,,,,,,,
Course,2,2018,30Q258,EES88X,AP English Language ,68, ,68,1,0,1,,,,,,,,,
Course,2,2018,30Q258,FSS62,SPANISH I  2 OF 2,86, ,86,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HBS11U**,HUP 102 Critical Thi,A, ,95,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,HUS22,US HISTORY 2 OF 2,66, ,66,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,55, ,55,1,0,0,,,,,,,,,
Course,2,2018,30Q258,PPS86,PHYS ED,94, ,94,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RQS42T,College and Career F,86, ,86,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SCS22,CHEMISTRY 2 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,73.36666667,7.5,6.5,7.5,,,,,
Course,1,2018,30Q258,EES87X,AP English Language ,82, ,82,1,0,1,,,,,,,,,
Course,1,2018,30Q258,FSS61,SPANISH I  1 OF 2,75, ,75,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HUS21,US HISTORY 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PHS11,HEALTH,75, ,75,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS85,PHYS ED,92, ,92,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RQS41T,College and Career F,78, ,78,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SCS21,CHEMISTRY 1 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,73.85714286,7,7,7,,,,,
Course,7,2017,30Q575,MGF22,CC Geometry Spring,80,*,80,1,0,1,,1,1,0,,,,,
Course,2,2017,30Q258,CHS22,Greek Theater II,81, ,81,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,EES86,ENGLISH 11 2 OF 2,72, ,72,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS43,GLOBAL STUDIES 10 1 ,65, ,65,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS44,GLOBAL STUDIES 10 2 ,65, ,65,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,55, ,55,1,0,0,,,,,,,,,
Course,2,2017,30Q258,PPS84,PHYS ED,80, ,80,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,RVS22T,Engineering in the W,69, ,69,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SES22,EARTH SCIENCE 2 OF 2,78, ,78,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,0,0,69.21428571,7,6,7,,,,,
Course,1,2017,30Q258,CHS21,Greek Theater I,75, ,75,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,EES85,ENGLISH 11 1 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS41,GLOBAL STUDIES 9 1 O,73, ,73,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS42,GLOBAL STUDIES 9 2 O,73, ,73,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,68, ,68,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PPS83,PHYS ED,85, ,85,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,RVS21T,Engineering in the W,83, ,83,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SES21,EARTH SCIENCE 1 OF 2,71, ,71,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,0,0,74.85714286,7,7,7,,,,,
Course,2,2016,30Q258,ANS21,STUDIO ART I 1 of 2,75, ,75,1,0,1,,,,,,,,,
Course,2,2016,30Q258,EES83,ENGLISH 10 1 OF 2,71, ,71,1,0,1,,,,,,,,,
Course,2,2016,30Q258,EES84,ENGLISH 10 2 OF 2,71, ,71,1,0,1,,,,,,,,,
Course,2,2016,30Q258,MES22,CC Algebra I 2 of 2,66, ,66,1,0,1,,,,,,,,,
Course,2,2016,30Q258,PPS82,PHYS ED,84, ,84,0.5,0,0.5,,,,,,,,,
Course,2,2016,30Q258,SLS22,LIVING ENV 2 OF 2,69, ,69,1,0,1,,,,,,,,,
Course,2,2016,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,,,,,
Course,2,2016,30Q258,SQS22T,ENGINEERING FOUNDATI,87, ,87,1,0,1,74,6.5,6.5,6.5,,,,,
Course,1,2016,30Q258,EES81,ENGLISH 9 1 OF 2,73, ,73,1,0,1,,,,,,,,,
Course,1,2016,30Q258,EES82,ENGLISH 9 2 OF 2,73, ,73,1,0,1,,,,,,,,,
Course,1,2016,30Q258,MES21,CC Algebra I 1 of 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2016,30Q258,PPS81,PHYS ED,83, ,83,0.5,0,0.5,,,,,,,,,
Course,1,2016,30Q258,RZS21T,WORK BASED LEARNING ,81, ,81,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SLS21,LIVING ENV 1 OF 2,67, ,67,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,F, ,55,0,0,0,,,,,,,,,
Course,1,2016,30Q258,SQS21T,ENGINEERING FOUNDATI,78, ,78,1,0,1,73.61538462,6.5,6.5,6.5,,,,,
Exam  ,2,2018,30Q258,HXRUE ,USHIST REG JUNE,80,*,80,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,34, ,34,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRXE ,CHEMISTRY R JUNE,50,*,50,0,0,0,,0,0,0,,,,,
Exam  ,1,2018,30Q258,EXRCR ,CC ELA REG JAN,74,*,74,0,0,0,,0,0,0,,,,,
Exam  ,7,2017,30Q575,MXRKG ,CC GEOMETRY REG AUG,40, ,40,0,0,0,,,,,,,,,
Exam  ,7,2017,30Q575,SXRUG ,PHSET ES REG AUG,63, ,63,0,0,0,,0,0,0,,,,,
Exam  ,2,2017,30Q258,HXRTE ,GLOBAL TRNS REG JUN,87,*,87,0,0,0,,0,0,0,,,,,
Exam  ,2,2016,30Q258,MXRCE ,CC ALGEBRA I REG JUN,71, ,71,0,0,0,,,,,,,,,
Exam  ,2,2016,30Q258,SXRKE ,LIVENVIR R JUNE,71, ,71,0,0,0,,0,0,0,208691774,50.5,48.5,72.95454545,49.5
Course,1,2019,30Q258,EES81,ENGLISH 9 1 OF 2,91, ,91,1,7,1,,,,,,,,,
Course,1,2019,30Q258,EES82,ENGLISH 9 2 OF 2,91, ,91,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES41,CC ALGEBRA 1 OF 4,94, ,94,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES42,CC ALGEBRA 2 OF 4,94, ,94,1,7,1,,,,,,,,,
Course,1,2019,30Q258,PHS21,HEALTH 1 of 2,89, ,89,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,PPS81,PHYS ED,97, ,97,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,SLS21,LIVING ENV 1 OF 2,94, ,94,1,7,1,,,,,,,,,
Course,1,2019,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,7,0,,,,,,,,,
Course,1,2019,30Q258,SQS21T,ENGINEERING FOUNDATI,96, ,96,1,7,1,93.28571429,7,7,7,221317076,7,7,93.28571429,7
Course,1,2019,30Q258,HES11,ECONOMICS,79, ,79,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,86, ,86,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MQS11U**,MAT 115 - College Al,F, ,55,1,0,0,,,,,,,,,
Course,1,2019,30Q258,PPS87,PHYS ED,87, ,87,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,RQS43T,Technology & Sustain,76, ,76,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,SKS21XP,AP Computer Science ,90, ,90,1,0,1,,,,,,,,,
Course,1,2019,30Q258,SQS21QA,Advanced Engineering,86, ,86,1,0,1,80.5,6,5,6,,,,,
Course,2,2018,30Q258,EES88X,AP English Language ,80, ,80,1,0,1,,,,,,,,,
Course,2,2018,30Q258,FSS62,SPANISH I  2 OF 2,85, ,85,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HUS22,US HISTORY 2 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,69, ,69,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PHS11,HEALTH,82, ,82,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PPS86,PHYS ED,86, ,86,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RQS42T,College and Career F,92, ,92,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SPS22,PHYSICS  2 OF 2,84, ,84,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SPS22QL,PHYSICS LAB 2 OF 2,P,*,,0,0,0,81.28571429,7,7,7,,,,,
Course,1,2018,30Q258,EES87X,AP English Language ,81, ,81,1,0,1,,,,,,,,,
Course,1,2018,30Q258,FSS61,SPANISH I  1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HUS21,US HISTORY 1 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,75, ,75,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS85,PHYS ED,93, ,93,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RQS41T,College and Career F,93, ,93,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SPS21,PHYSICS  1 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,0,0,,,,,,,,,
Course,1,2018,30Q258,TQS11U,MAE109 - Introductio,D+, ,68,1,0,1,76.28571429,7,7,7,,,,,
Course,2,2017,30Q258,CHS22,Greek Theater II,81, ,81,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,EES86,ENGLISH 11 2 OF 2,87, ,87,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS43,GLOBAL STUDIES 10 1 ,88, ,88,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HGS44,GLOBAL STUDIES 10 2 ,88, ,88,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,76, ,76,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PPS84,PHYS ED,90, ,90,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,RVS22T,Engineering in the W,83, ,83,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SCS22,CHEMISTRY 2 OF 2,85, ,85,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,84.64285714,7,7,7,,,,,
Course,1,2017,30Q258,CHS21,Greek Theater I,91, ,91,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,EES85,ENGLISH 11 1 OF 2,86, ,86,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HBS11U,HUP 102 Critical Thi,C-, ,73,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,HGS41,GLOBAL STUDIES 9 1 O,84, ,84,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HGS42,GLOBAL STUDIES 9 2 O,84, ,84,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,88, ,88,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PPS83,PHYS ED,85, ,85,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,RVS21T,Engineering in the W,88, ,88,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SCS21,CHEMISTRY 1 OF 2,91, ,91,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,86.06666667,7.5,7.5,7.5,,,,,
Course,2,2016,30Q258,ANS21,STUDIO ART I 1 of 2,75, ,75,1,0,1,,,,,,,,,
Course,2,2016,30Q258,EES83,ENGLISH 10 1 OF 2,85, ,85,1,0,1,,,,,,,,,
Course,2,2016,30Q258,EES84,ENGLISH 10 2 OF 2,85, ,85,1,0,1,,,,,,,,,
Course,2,2016,30Q258,MES22,CC Algebra I 2 of 2,79, ,79,1,0,1,,,,,,,,,
Course,2,2016,30Q258,PPS82,PHYS ED,85, ,85,0.5,0,0.5,,,,,,,,,
Course,2,2016,30Q258,SLS22,LIVING ENV 2 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,2,2016,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,,,,,
Course,2,2016,30Q258,SQS22T,ENGINEERING FOUNDATI,74, ,74,1,0,1,79.46153846,6.5,6.5,6.5,,,,,
Course,1,2016,30Q258,EES81,ENGLISH 9 1 OF 2,87, ,87,1,0,1,,,,,,,,,
Course,1,2016,30Q258,EES82,ENGLISH 9 2 OF 2,87, ,87,1,0,1,,,,,,,,,
Course,1,2016,30Q258,MES21,CC Algebra I 1 of 2,79, ,79,1,0,1,,,,,,,,,
Course,1,2016,30Q258,PPS81,PHYS ED,85, ,85,0.5,0,0.5,,,,,,,,,
Course,1,2016,30Q258,RZS21T,WORK BASED LEARNING ,90, ,90,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SLS21,LIVING ENV 1 OF 2,78, ,78,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,0,0,,,,,,,,,
Course,1,2016,30Q258,SQS21T,ENGINEERING FOUNDATI,78, ,78,1,0,1,83.30769231,6.5,6.5,6.5,,,,,
Exam  ,2,2018,30Q258,HXRUE ,USHIST REG JUNE,88,*,88,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,71, ,71,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRPE ,PHYSICS REG JUN,72,*,72,0,0,0,,0,0,0,,,,,
